Name,Y,X,Z,Description
482,5014.417621,5000.454430,100.538917,EL_E4_5_N
483,5011.572744,5000.338809,100.592123,PF_C3_5_L52
484,5011.508147,5000.339235,100.580761,PF_C3_5_L52
485,5011.584082,5000.330888,100.482473,PF_C3_5_L52
486,5011.516153,5000.329307,100.476867,PF_C3_5_L52
487,5011.642647,5000.496376,100.539710,PF_C3_5_L53
488,5011.667955,5000.355428,100.536826,PF_C3_5_HB79
489,5011.726585,5000.324834,100.566815,PF_C3_5_HB80
490,5011.591206,5000.551790,100.510714,EL_C2_5_N
491,5011.182568,5000.999993,100.485001,EL_C2_5_E
492,5010.624002,5000.307430,100.493636,EL_C2_5_S
493,5010.931282,4999.956813,100.485234,EL_C2_5_W
494,5011.040150,5000.400543,100.481904,EL_C2_5_C
495,5011.717937,5000.420619,100.525341,PF_C3_5_L54
496,5012.513785,5000.200047,100.521982,PF_D3_5_HB80
497,5011.513650,5000.889024,100.500015,PF_D2_5_L56
498,5011.260044,5000.028948,100.509737,PF_C3_5_HB81
499,5011.290643,4999.987029,100.498791,PF_C3_5_HB81
500,5011.477498,5001.028175,100.497157,PF_D2_5_L57
501,5011.913263,5000.262551,100.554515,PF_D3_5_HB82
502,5011.996368,5000.931839,100.512686,PF_D2_5_HB83
503,5012.108276,5000.311555,100.564906,PF_D3_5_HB84
504,5011.429177,5000.932790,100.571540,PF_D2_5_R6
505,5011.493653,5000.923487,100.539922,PF_D2_5_R6
506,5011.480520,5001.044442,100.493410,PF_D2_5_R6
507,5011.419238,5001.077015,100.508809,PF_D2_5_R6
508,5011.385823,5000.975134,100.556431,PF_D2_5_R6
509,5011.478698,5000.938801,100.510598,PF_D2_5_R6
510,5011.457160,5001.026863,100.474418,PF_D2_5_R6
511,5011.416169,5001.073384,100.499534,PF_D2_5_R6
512,5011.836624,5000.448489,100.569995,PF_D3_5_HB85
513,5012.032681,5000.354370,100.563342,PF_D3_5_HB86
514,5011.287123,4999.616046,100.511619,PF_C3_5_HB87
515,5011.247611,5000.003575,100.525229,PF_C3_5_R7
516,5011.248533,4999.834745,100.506325,PF_C3_5_R7
517,5011.272956,4999.917939,100.525507,PF_C3_5_R7
518,5011.217871,4999.921961,100.517872,PF_C3_5_R7
519,5011.245319,4999.927884,100.502303,PF_C3_5_R7
520,5011.761971,5000.304585,100.567729,PF_C3_5_R8
521,5011.674102,5000.322629,100.548198,PF_C3_5_R8
522,5011.720022,5000.354517,100.548786,PF_C3_5_R8
523,5011.735478,5000.265395,100.552662,PF_C3_5_R8
524,5011.723137,5000.313688,100.527395,PF_C3_5_R8
525,5011.752193,5001.222360,100.528433,PF_D2_5_HM14
526,5011.490520,5000.741696,100.475302,PF_D2_5_HM15
527,5011.065332,4999.815965,100.496672,PF_C3_5_HB88
528,5012.517619,5000.754593,100.557620,PF_D3_5_C14X_9
529,5011.722297,5000.377716,100.498647,PF_C3_5_HM16
530,5011.554146,5001.382113,100.542320,PF_D2_5_HB89
531,5011.473916,5001.030171,100.477278,PF_D2_5_O1
532,5010.908094,4998.657488,100.498500,PF_B3_6_HB107
533,5012.152422,5001.082969,100.497434,PF_D2_5_HB90
534,5012.639595,5000.881151,100.571407,PF_D3_5_C14X_10
535,5011.763156,5001.103040,100.464556,PF_D2_5_HM17
536,5023.302255,4999.151601,100.506153,CP03
537,5012.110467,5001.523204,100.491282,PF_D2_5_HB91
538,5011.889282,5001.262095,100.459416,PF_D2_5_HB92
539,5012.636388,4998.008226,100.710121,XG_1989_N
540,5011.837972,4997.372978,100.677898,XG_1989_W
541,5010.846572,4998.408814,100.573545,XG_1989_S
542,5011.276918,4998.093933,100.477323,XG_1989_ROCK
543,5011.572441,4998.011464,100.563276,XG_1989_ROCK
544,5011.667444,5001.180163,100.491250,PF_D2_5_GS1
545,5011.709976,5001.211527,100.501033,PF_D2_5_GS1
546,5011.600605,5001.288416,100.495712,PF_D2_5_GS1
547,5011.579968,5001.242719,100.483387,PF_D2_5_GS1
548,5011.679977,5001.185966,100.462351,PF_D2_5_GS1
549,5011.725537,5001.261639,100.490355,PF_D2_5_GS1
550,5012.995601,5000.493505,100.567517,EL_D3_5_N
551,5012.342816,5001.193286,100.504803,EL_D3_5_E
552,5011.648287,5000.552207,100.515700,EL_D3_5_S
553,5012.291239,4999.837344,100.545084,EL_D3_5_W
554,5012.351879,5000.520142,100.530214,EL_D3_5_C
555,5011.761478,5001.783179,100.531984,PF_D2_5_HB93
556,5011.615534,5001.518166,100.523767,PF_D2_5_HB94
557,5011.692328,5001.537717,100.521354,PF_D2_5_HM18
558,5011.684682,5001.722529,100.527094,PF_D2_5_HB95
559,5011.937338,5001.640867,100.480102,PF_D2_5_HB96
560,5011.691530,5001.731923,100.505368,PF_D2_5_HB97
561,5012.336877,5001.259678,100.513582,EL_D2_5_N
562,5011.704175,5001.728094,100.469118,EL_D2_5_E
563,5011.234386,5001.047314,100.488099,EL_D2_5_S
564,5011.607948,5000.550449,100.506988,EL_D2_5_W
565,5011.673092,5001.185239,100.453625,EL_D2_5_C
566,5018.058897,5005.270144,100.893405,GRID_NE
567,5012.428065,5001.415894,100.518417,PF_E2_5_C14X_11
568,5009.399376,4996.610726,100.754297,TBM04
569,5011.732551,4976.946970,100.063197,TBM02
570,5004.608388,4993.135103,100.962431,GRID_SE
571,5025.913222,5006.660018,100.658806,BL_0M
572,5012.177397,5001.520469,100.490461,PF_E2_5_HB98
573,5012.147635,5001.474755,100.498071,PF_E2_5_HB99
574,5012.073501,5001.637391,100.484200,PF_E2_5_HB100
575,5012.370557,5001.645153,100.503015,PF_E2_5_HB101
576,5012.140127,5001.827469,100.488159,PF_E2_5_L58
577,5012.129890,5001.484267,100.494498,PF_E2_5_HB102
578,5012.156750,5001.537496,100.494867,PF_E2_5_HB102
579,5015.528371,4982.640758,100.095429,TBM01
580,5011.795936,4997.797679,100.634059,XG_1989_ROCK
581,5010.746640,4985.474174,100.511626,ROCK1
582,5010.421515,4987.101756,100.640441,ROCK1
583,5010.505221,4988.254352,100.706343,ROCK1
584,5011.644979,4988.591300,100.641664,ROCK1
585,5012.883982,4988.534046,100.471433,ROCK1
586,5013.856312,4987.624101,100.290986,ROCK1
587,5013.881559,4986.340942,100.195464,ROCK1
588,5013.492900,4985.213543,100.160537,ROCK1
589,5012.749167,4984.641440,100.180758,ROCK1
590,5011.006666,4984.418116,100.313588,ROCK1
591,5011.188248,4986.820328,101.337379,DATUM
592,5012.458882,4988.416321,100.823437,ROCK1
593,5019.271891,5006.854395,100.946697,TREE1
594,5020.050493,5006.114404,100.866609,TREE1
595,5020.938182,5006.365825,100.861443,TREE1
596,5020.572344,5005.325199,100.885981,TREE2
597,5020.201722,5005.776709,100.876385,TREE2
598,5020.257422,5005.293711,100.911970,TREE2
599,5011.839815,5001.885643,100.554936,PF_E2_5_HB103
600,5012.354319,4998.829332,100.603704,PF_C4_6_HB104
601,5012.199811,4999.012244,100.581176,PF_C4_6_HB104
602,5011.862381,4999.026252,100.551397,PF_C4_6_HB105
603,5011.906193,4999.344969,100.540445,PF_C4_6_OT1
604,5012.350772,5001.845056,100.493274,PF_E2_5_HB106
605,5011.826638,4997.720098,100.629689,XG_1989_ROCK
606,5011.704102,4997.623242,100.628424,XG_1989_ROCK
607,5003.311065,4986.977734,100.848881,BL_30M
608,5011.793415,5001.838192,100.504257,PF_E2_5_HB108
609,5011.891378,5001.875820,100.476169,PF_E2_5_HB109
610,5011.935594,5001.912343,100.484714,PF_E2_5_HB109
611,5012.638252,4999.431906,100.559778,PF_C4_6_HM19
612,5011.854715,5002.101444,100.521004,PF_E2_5_HB109
613,5011.914442,5002.053785,100.490250,PF_E2_5_HB109
614,5011.322150,4999.139579,100.512113,PF_B3_6_HB110
615,5011.456916,4999.251470,100.595148,PF_B3_6_R9
616,5011.423355,4999.199606,100.567781,PF_B3_6_R9
617,5011.493235,4999.317513,100.556415,PF_B3_6_R9
618,5011.519549,4999.230942,100.554792,PF_B3_6_R9
619,5011.394012,4999.265928,100.561071,PF_B3_6_R9
620,5011.457460,4999.261669,100.539310,PF_B3_6_R9
621,5012.017819,5002.251587,100.534381,PF_E2_5_HB111
622,5012.171163,5002.265578,100.533971,PF_E2_5_HB111
623,5011.959392,4998.792335,100.532655,PF_C4_6_C14X12
624,5012.133622,4998.676599,100.547861,PF_C4_6_L59
625,5010.919768,4999.661822,100.486244,PF_B3_6_HB112
626,5012.809376,5002.147129,100.494881,PF_E2_5_HB113
627,5012.849924,5002.105799,100.496008,PF_E2_5_HB113
628,5012.685489,5001.658875,100.527045,PF_E2_5_HB114
629,5012.911242,4999.089282,100.542674,EL_C4_6_N
630,5012.290105,4999.708339,100.515108,EL_C4_6_E
631,5011.638798,4999.170125,100.513480,EL_C4_6_S
632,5012.246757,4998.486791,100.531811,EL_C4_6_W
633,5012.265922,4999.107746,100.533943,EL_C4_6_C
634,5012.824813,5001.864477,100.542841,PF_E2_6_R10
635,5012.870790,5001.806165,100.554235,PF_E2_6_R10
636,5012.969003,5001.816922,100.572958,PF_E2_6_R10
637,5012.985672,5001.875287,100.560412,PF_E2_6_R10
638,5012.989808,5001.924017,100.567145,PF_E2_6_R10
639,5012.951480,5001.920138,100.568165,PF_E2_6_R10
640,5012.850427,5001.906687,100.560878,PF_E2_6_R10
641,5012.916753,5001.872860,100.573431,PF_E2_6_R10
642,5012.845514,5001.850851,100.507135,PF_E2_6_R10
643,5012.894786,5001.799924,100.520749,PF_E2_6_R10
644,5012.994293,5001.827166,100.540871,PF_E2_6_R10
645,5013.011503,5001.904560,100.546472,PF_E2_6_R10
646,5012.949684,5001.937874,100.543915,PF_E2_6_R10
647,5012.899907,5001.904746,100.522984,PF_E2_6_R10
648,5011.507513,4999.178519,100.487331,EL_B3_6_N
649,5010.875501,4999.863695,100.450384,EL_B3_6_E
650,5010.522598,4998.862891,100.498143,EL_B3_6_S
651,5010.825782,4998.531715,100.497948,EL_B3_6_W
652,5011.093108,4999.130133,100.484609,EL_B3_6_C
653,5011.811224,5001.963050,100.474198,PF_E2_5_HB115
654,5011.857048,5002.007561,100.475983,PF_E2_5_HB115
655,5013.030479,5001.945509,100.516434,EL_E2_5_N
656,5012.378556,5002.261658,100.499958,EL_E2_5_E
657,5011.752741,5001.925959,100.484658,EL_E2_5_S
658,5012.357000,5001.284436,100.502430,EL_E2_5_W
659,5012.359343,5001.858344,100.493412,EL_E2_5_C
660,5010.843418,4999.904245,100.445645,EL_B2_6_N
661,5010.603015,5000.208497,100.450634,EL_B2_6_E
662,5010.428146,5000.079719,100.448863,EL_B2_6_S
663,5010.702274,4999.769842,100.445621,EL_B2_6_W
664,5011.837220,5002.125520,100.512595,PF_E1_5_HB116
665,5013.626946,4999.774603,100.544190,EL_D4_6_N
666,5013.052714,5000.432693,100.544664,EL_D4_6_E
667,5012.314291,4999.784765,100.518669,EL_D4_6_S
668,5012.940956,4999.148373,100.536831,EL_D4_6_W
669,5012.960666,4999.863674,100.535917,EL_D4_6_C
670,5011.804929,5002.063691,100.473058,PF_E1_5_HB117
671,5011.850926,5002.202254,100.490708,PF_E1_5_HB118
672,5011.828679,5002.138951,100.498917,PF_E1_5_HB118
673,5011.764117,5001.971681,100.474058,PF_E1_5_HB119
674,5011.827354,5002.007551,100.457810,PF_E1_5_HB120
675,5012.071606,5002.325617,100.474776,EL_E1_5_N
676,5011.777609,5002.029180,100.464689,EL_E1_5_W
677,5010.778291,4985.552154,100.508700,CHECK
678,5013.667129,5000.204826,100.517285,PF_E4_6_L60
679,5013.673677,4999.895397,100.548591,PF_E4_6_L61
680,5011.483190,4999.440009,100.529507,PF_C3_6_L62
681,5011.656912,4999.745715,100.535713,PF_C3_6_HB121
682,5014.079080,5000.534069,100.509449,PF_E4_6_C14X13
683,5011.989696,5001.353241,100.435372,PF_D2_6_HB122
684,5011.597032,4999.369221,100.502875,PF_C3_6_HB123
685,5011.637715,4999.367168,100.499060,PF_C3_6_HB124
686,5011.921190,5001.214810,100.416516,PF_D2_6_HB125
687,5011.726755,5001.502368,100.421050,PF_D2_6_HB126
688,5011.845366,4999.909538,100.501626,PF_C3_6_L63
689,5011.911880,5001.018498,100.449944,PF_D2_6_HB127
690,5011.722651,5001.090975,100.441433,PF_D2_6_HB128
691,5011.675336,5001.373611,100.420525,PF_D2_6_HB129
692,5011.265253,4999.685698,100.478441,PF_C3_6_HB130
693,5011.565102,5001.184558,100.468906,PF_D2_6_R11
694,5011.504161,5001.117928,100.486377,PF_D2_6_R11
695,5011.525503,5001.006411,100.526888,PF_D2_6_R11
696,5011.595930,5000.998515,100.525779,PF_D2_6_R11
697,5011.648087,5001.106246,100.469236,PF_D2_6_R11
698,5011.593700,5001.114369,100.497032,PF_D2_6_R11
699,5011.576572,5001.046584,100.517904,PF_D2_6_R11
700,5011.591561,5001.164648,100.441739,PF_D2_6_R11
701,5011.544529,5001.128164,100.471868,PF_D2_6_R11
702,5011.528525,5001.073382,100.490511,PF_D2_6_R11
703,5011.526786,5001.021137,100.512035,PF_D2_6_R11
704,5011.590716,5001.018544,100.482657,PF_D2_6_R11
705,5011.627227,5001.108023,100.435163,PF_D2_6_R11
706,5011.581253,5001.074268,100.463596,PF_D2_6_R11
707,5011.342717,4999.837387,100.480056,PF_C3_6_HB131
708,5011.132973,4999.779514,100.497856,PF_C3_6_HB131
709,5011.247043,4999.821695,100.464022,PF_C3_6_HB132
710,5013.271681,5000.697748,100.528006,PF_E4_6_C14X14
711,5011.282630,4999.762705,100.471730,PF_C3_6_HB133
712,5011.882587,5000.959754,100.444380,PF_D2_6_HM20
713,5011.080381,4999.839821,100.465917,PF_C3_6_HB134
714,5011.781200,5000.075350,100.481212,PF_C3_6_HB135
715,5011.564671,5001.380085,100.423477,PF_D2_6_L64
716,5011.534214,5001.011114,100.464580,PF_D2_6_HB136
717,5011.464462,5001.070478,100.471303,PF_D2_6_HB137
718,5011.608095,5001.066403,100.431665,PF_D2_6_HB137
719,5014.390136,5000.496531,100.468167,EL_E4_6_N
720,5013.787883,5001.171928,100.487442,EL_E4_6_E
721,5013.088450,5000.517357,100.516947,EL_E4_6_S
722,5013.679432,4999.870117,100.518446,EL_E4_6_W
723,5013.710875,5000.520475,100.493481,EL_E4_6_C
724,5013.512685,5000.737312,100.539631,PF_E4_6_SF5
725,5013.580625,5000.725464,100.549846,PF_E4_6_SF5
726,5013.624853,5000.780612,100.541175,PF_E4_6_SF5
727,5013.506422,5000.800828,100.551698,PF_E4_6_SF5
728,5013.531165,5000.844832,100.550452,PF_E4_6_SF5
729,5013.603908,5000.827466,100.557717,PF_E4_6_SF5
730,5013.549766,5000.750386,100.333269,PF_E4_6_SF5
731,5012.303935,4998.622931,100.607031,PF_C4_6_SF6A
732,5012.287198,4998.563251,100.606259,PF_C4_6_SF6A
733,5012.212245,4998.557544,100.604584,PF_C4_6_SF6A
734,5012.224155,4998.630385,100.613804,PF_C4_6_SF6A
735,5012.253852,4998.597319,100.459529,PF_C4_6_SF6A
736,5011.710634,5000.994489,100.419773,PF_D2_6_HB138
737,5011.571792,5001.000235,100.447077,PF_D2_6_HB139
738,5011.493046,5001.028605,100.470243,PF_D2_6_HB140
739,5011.572878,5001.200184,100.440599,PF_D2_6_HB141
740,5011.628631,5001.213827,100.425097,PF_D2_6_HB142
741,5011.691837,5000.927367,100.441181,PF_D2_6_HB143
742,5011.689254,5000.487637,100.518409,PF_C3_6_HB144
743,5011.547355,5000.522389,100.467631,PF_C3_6_HB145
744,5011.648876,5000.933752,100.448745,PF_D2_6_HB146
745,5011.619529,5000.884218,100.434525,PF_D2_6_HB147
746,5010.362883,4999.077451,100.221761,PF_B3_HB148
747,5011.478295,5000.818341,100.462196,PF_D2_6_HM21
748,5012.730504,5000.488766,100.525124,PF_D3_6_L65
749,5011.328436,5000.378188,100.460272,PF_C3_6_HB149
750,5011.390614,5000.440888,100.462933,PF_C3_6_HB149
751,5011.443391,5000.402804,100.450014,PF_C3_6_HB149
752,5011.384486,5000.359780,100.463123,PF_C3_6_HB149
753,5011.817943,5000.841670,100.471967,PF_D2_6_HB150
754,5011.734824,5000.826820,100.468211,PF_D2_6_HB150
755,5012.257784,5000.149120,100.489272,PF_D3_6_C14X15
756,5012.614552,5000.455948,100.483638,PF_D3_6_HB151
757,5011.675512,5000.691865,100.433902,PF_D2_6_HB152
758,5012.255927,4999.851122,100.498186,EL_C3_6_N
759,5011.585383,5000.529071,100.439880,EL_C3_6_E
760,5010.918041,4999.897942,100.426282,EL_C3_6_S
761,5011.554800,4999.206691,100.494789,EL_C3_6_W
762,5011.640586,4999.867889,100.482661,EL_C3_6_C
763,5011.598832,5001.335043,100.426186,PF_D2_6_R12
764,5011.690782,5001.397590,100.425525,PF_D2_6_R12
765,5011.594001,5001.489504,100.472381,PF_D2_6_R12
766,5011.508804,5001.472760,100.479873,PF_D2_6_R12
767,5011.512561,5001.403550,100.461459,PF_D2_6_R12
768,5011.607330,5001.415569,100.464802,PF_D2_6_R12
769,5011.696845,5001.413023,100.406214,PF_D2_6_R12
770,5011.636907,5001.336993,100.415251,PF_D2_6_R12
771,5011.531511,5001.376689,100.429952,PF_D2_6_R12
772,5011.554272,5001.473198,100.438267,PF_D2_6_R12
773,5011.623119,5001.408151,100.394805,PF_D2_6_R12
774,5012.252822,5000.802085,100.751659,PF_D3_6_HM22
775,5012.102659,5001.502754,100.478893,PF_E2_6_HB173
776,5012.126954,5001.517590,100.476004,PF_E2_6_HB174
777,5012.149603,5001.522589,100.470842,PF_E2_6_HB175
778,5012.180075,5001.539913,100.470218,PF_E2_6_HB176
779,5013.223326,5000.649307,100.534180,PF_E4_6A_SF7
780,5013.444507,5000.683904,100.540362,PF_E4_6A_SF7
781,5013.482151,5000.863824,100.547360,PF_E4_6A_SF7
782,5012.929443,5000.588739,100.563348,PF_D3_6A_SF7
783,5012.583196,5000.977357,100.586497,PF_D3_6A_SF7
784,5012.647168,5000.896744,100.548253,PF_D3_6A_SF7
785,5012.650040,5000.769625,100.588608,PF_D3_6A_SF7
786,5013.297772,5000.706901,100.507669,PF_E4_6A_SF7
787,5010.871067,5000.043054,100.409254,PF_C2_6_HB153
788,5012.324470,5001.265925,100.451560,EL_D2_6_N
789,5011.724019,5001.898176,100.399696,EL_D2_6_E
790,5011.607790,5000.595645,100.448254,EL_D2_6_W
791,5011.630624,5001.227808,100.420528,EL_D2_6_C
792,5011.224858,5001.072004,100.439511,EL_D2_6_S
793,5010.981968,5000.440788,100.431476,PF_C2_6_HB154
794,5010.901841,5000.359774,100.428621,PF_C2_6_HB154
795,5012.649475,5000.695566,100.474033,PF_D3_6_HB155
796,5011.902048,5000.815967,100.436022,PF_D3_6_L66
797,5011.736361,5000.504519,100.516913,PF_D3_6_HB156
798,5011.702338,5000.481501,100.527199,PF_D3_6_HB156
799,5011.740455,5000.412563,100.522110,PF_D3_6_HB156
800,5011.784499,5000.455074,100.548661,PF_D3_6_HB156
801,5011.769411,5000.517964,100.456710,PF_D3_6_HB157
802,5012.406275,5001.679674,100.477260,PF_E2_6_HB158
803,5011.021179,5000.358786,100.414186,PF_C2_6_HB159
804,5012.347605,5001.715807,100.475479,PF_E2_6_HB160
805,5011.127277,5000.566897,100.443595,PF_C2_6_L67
806,5011.324736,5000.644739,100.472488,PF_C2_6_HM23
807,5011.460750,5000.497741,100.422001,PF_C2_6_L68
808,5012.997887,5000.491887,100.531138,EL_D3_6_N
809,5012.349642,5001.217376,100.450222,EL_D3_6_E
810,5011.630049,5000.584071,100.440196,EL_D3_6_S
811,5012.302663,4999.860622,100.496371,EL_D3_6_W
812,5012.336987,5000.484763,100.455150,EL_D3_6_C
813,5011.351917,5000.869692,100.492382,PF_C2_6_HB161
814,5011.258894,5000.807624,100.498312,PF_C2_6_HB161
815,5011.366219,5000.720108,100.497729,PF_C2_6_R13
816,5011.324396,5000.652077,100.488531,PF_C2_6_R13
817,5011.267620,5000.678026,100.462610,PF_C2_6_R13
818,5011.214184,5000.578467,100.450106,PF_C2_6_R13
819,5011.294626,5000.660624,100.473831,PF_C2_6_R13
820,5011.279258,5000.633274,100.448599,PF_C2_6_R13
821,5011.122103,5000.735777,100.426049,PF_C2_6_L69
822,5011.334892,5000.577371,100.422798,PF_C2_6_HB162
823,5011.360883,5000.560437,100.424229,PF_C2_6_HM24
824,5012.711845,5001.821661,100.457446,PF_E2_6_HB163
825,5012.832577,5001.836440,100.466092,PF_E2_6_L70
826,5012.718084,5002.138095,100.460551,PF_E2_6_C14X16
827,5011.094963,5000.567269,100.478177,PF_C2_6_R14
828,5010.994355,5000.546787,100.471264,PF_C2_6_R14
829,5011.091026,5000.505405,100.462912,PF_C2_6_R14
830,5010.994665,5000.592170,100.421266,PF_C2_6_R14
831,5011.079668,5000.589653,100.411266,PF_C2_6_R14
832,5011.075584,5000.507592,100.419060,PF_C2_6_R14
833,5010.991197,5000.528836,100.426048,PF_C2_6_R14
834,5011.587877,5000.562937,100.444028,EL_C2_6_N
835,5011.155355,5000.997844,100.419846,EL_C2_6_E
836,5010.593389,5000.329858,100.440211,EL_C2_6_S
837,5010.902491,4999.932883,100.414292,EL_C2_6_W
838,5010.999395,5000.458273,100.425964,EL_C2_6_C
839,5012.804121,5001.955363,100.431991,PF_E2_6_C14X17
840,5012.709376,5001.727174,100.438715,PF_E2_6_HB164
841,5012.807019,5001.808409,100.434035,PF_E2_6_HB165
842,5012.596653,5002.282886,100.419252,PF_E2_6_HB166
843,5012.664032,5002.283084,100.428563,PF_E2_6_HB167
844,5011.932410,5001.651894,100.418614,PF_E2_6_HB168
845,5011.934919,5001.552864,100.446697,PF_E2_6_HB169
846,5012.065195,5001.565290,100.447037,PF_E2_6_HB169
847,5012.043671,5001.498601,100.451226,PF_E2_6_HB170
848,5012.339276,5001.680030,100.457309,PF_E2_6_HB170
849,5012.401380,5001.640981,100.462828,PF_E2_6_HB171
850,5012.326329,5001.642342,100.459531,PF_E2_6_HB171
851,5012.166869,5001.624524,100.448262,PF_E2_6_HB172
852,5012.936447,5001.931761,100.438295,EL_E2_6_N
853,5012.339816,5002.184963,100.393698,EL_E2_6_E
854,5011.698834,5001.801703,100.390681,EL_E2_6_S
855,5012.320177,5001.318804,100.432193,EL_E2_6_W
856,5012.358359,5001.865089,100.427811,EL_E2_6_C
857,5012.199587,5001.555475,100.468140,PF_E2_6_HB177
858,5012.218490,5001.556561,100.471600,PF_E2_6_HB178
859,5012.235205,5001.568721,100.470240,PF_E2_6_HB179
860,5012.249645,5001.585823,100.465233,PF_E2_6_HB180
861,5012.252817,5001.596491,100.466082,PF_E2_6_HB181
862,5012.276137,5001.618289,100.461853,PF_E2_6_HB182
863,5012.283744,5001.624183,100.462503,PF_E2_6_HB183
864,5012.304656,5001.627980,100.464710,PF_E2_6_HB184
865,5012.315527,5001.636667,100.473386,PF_E2_6_HB185
866,5012.258641,5001.556907,100.450707,PF_E2_6_HB186
867,5011.205085,4999.197480,100.465863,PF_B3_7_HB187
868,5011.240855,4999.178274,100.468705,PF_B3_7_HB188
869,5011.259117,4999.223198,100.438696,PF_B3_7_HB189
870,5011.865100,5002.075193,100.397738,PF_E1_6_HB190
871,5011.866323,5002.230393,100.386806,PF_E1_6_C14X18
872,5012.026851,5002.293539,100.405366,EL_E1_6_N
873,5011.770444,5002.044565,100.382374,EL_E1_6_W
874,5011.889451,4999.679229,100.493373,PF_C3_7_HB191
875,5011.869951,4999.631663,100.497018,PF_C3_7_HB191
876,5011.593865,4999.776298,100.464322,PF_C3_7_HB192
877,5011.463896,4999.727073,100.436721,PF_C3_7_L71
878,5011.385355,4999.635589,100.433030,PF_C3_7_HB193
879,5011.448411,4999.436159,100.437228,PF_C3_7_HB194
880,5011.553949,4999.681439,100.443780,PF_C3_7_HB195
881,5011.580070,4999.415143,100.471197,PF_C3_7_L72
882,5010.696847,4999.030552,100.460820,PF_B3_7_HB196
883,5011.837321,4999.824185,100.433063,PF_C3_7_HB197
884,5011.540555,4999.212213,100.432817,EL_B3_7_N
885,5010.881266,4999.868214,100.374735,EL_B3_7_E
886,5010.533194,4998.880055,100.455525,EL_B3_7_S
887,5010.836156,4998.546323,100.422601,EL_B3_7_W
888,5011.047496,4999.073752,100.433786,EL_B3_7_C
889,5012.148394,4999.875208,100.442468,PF_C3_7_HM25
890,5012.137604,4999.744290,100.471333,PF_C3_7_HB198
891,5011.657209,5000.195470,100.631884,PF_C3_7_R15
892,5011.549806,4999.822462,100.523388,PF_C3_7_R15
893,5011.331356,5000.028382,100.508138,PF_C3_7_R15
894,5011.439707,5000.203100,100.561280,PF_C3_7_R15
895,5011.614230,5000.226011,100.471194,PF_C3_7_R15
896,5011.671030,4999.952960,100.496210,PF_C3_7_R15
897,5011.544404,4999.806684,100.472357,PF_C3_7_R15
898,5011.326311,5000.089539,100.406489,PF_C3_7_R15
899,5011.403953,5000.193646,100.423657,PF_C3_7_R15
900,5011.399475,5000.057267,100.385575,PF_C3_7_R15
901,5010.544059,5000.117723,100.360736,PF_B2_7_HB199
